strategy,ts_iso,ticker,sport,side,entry,contracts,pnl_usd,won,edge_pp,reason
Probability Arb,2025-03-02T02:05:07.158Z,KXBTCD-25MAR0122-T85999.99,Crypto,no,0.1300,1,0.8600,1,83,"Probability arb: YES legs sum > 104%, fade rich leg (83.0pp)"
Probability Arb,2025-03-01T01:26:45.739Z,KXVOTECHAVEZDEREMER-26-JFET,Other,no,0.1400,1,0.8500,1,81,"Probability arb: YES legs sum > 104%, fade rich leg (81.0pp)"
Probability Arb,2025-03-01T13:03:27.547Z,KXBTCD-25MAR0109-T84499.99,Crypto,no,0.1400,1,0.8500,1,81,"Probability arb: YES legs sum > 104%, fade rich leg (81.0pp)"
Probability Arb,2025-03-01T22:12:10.383Z,KXOSCARSVIEWER-25-18700000,Other,no,0.1400,1,0.8500,1,81,"Probability arb: YES legs sum > 104%, fade rich leg (81.0pp)"
Probability Arb,2025-03-02T00:04:20.713Z,KXFOREIGNTARIFF-25JUL01-EU,Other,no,0.1500,1,0.8400,1,79,"Probability arb: YES legs sum > 104%, fade rich leg (79.0pp)"
Probability Arb,2025-03-05T00:18:55.524Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1500,1,0.8400,1,79,"Probability arb: YES legs sum > 104%, fade rich leg (79.0pp)"
Probability Arb,2025-03-05T03:18:11.312Z,KXWEIGHTDRUGSQ-1-25-5,Other,no,0.1500,1,0.8400,1,79,"Probability arb: YES legs sum > 104%, fade rich leg (79.0pp)"
Probability Arb,2025-03-01T20:07:03.057Z,KXOSCARSVIEWER-25-18700000,Other,no,0.1600,1,0.8300,1,77,"Probability arb: YES legs sum > 104%, fade rich leg (77.0pp)"
Probability Arb,2025-03-03T04:08:32.438Z,KXBTCD-25MAR0317-T91249.99,Crypto,no,0.1600,1,0.8300,1,77,"Probability arb: YES legs sum > 104%, fade rich leg (77.0pp)"
Probability Arb,2025-03-03T19:05:35.563Z,KXHIGHNY-25MAR03-B37.5,Other,no,0.1600,1,0.8300,1,77,"Probability arb: YES legs sum > 104%, fade rich leg (77.0pp)"
Probability Arb,2025-03-03T20:08:20.017Z,KXHIGHNY-25MAR03-B37.5,Other,no,0.1600,1,0.8300,1,77,"Probability arb: YES legs sum > 104%, fade rich leg (77.0pp)"
Probability Arb,2025-03-04T04:19:57.370Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1600,1,0.8300,1,77,"Probability arb: YES legs sum > 104%, fade rich leg (77.0pp)"
Probability Arb,2025-03-01T06:04:44.606Z,KXVOTECHAVEZDEREMER-26-JFET,Other,no,0.1700,1,0.8200,1,75,"Probability arb: YES legs sum > 104%, fade rich leg (75.0pp)"
Probability Arb,2025-03-04T01:10:59.670Z,KXBTCD-25MAR0321-T84999.99,Crypto,no,0.1700,1,0.8200,1,75,"Probability arb: YES legs sum > 104%, fade rich leg (75.0pp)"
Probability Arb,2025-03-06T14:08:36.140Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1700,1,0.8200,1,75,"Probability arb: YES legs sum > 104%, fade rich leg (75.0pp)"
Probability Arb,2025-03-07T18:06:39.196Z,KXINX-25MAR07H1600-B5762,Other,no,0.8000,1,-0.8000,0,51,"Probability arb: YES legs sum > 104%, fade rich leg (51.0pp)"
Probability Arb,2025-03-01T13:00:22.082Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1800,1,0.8000,1,73,"Probability arb: YES legs sum > 104%, fade rich leg (73.0pp)"
Probability Arb,2025-03-07T21:13:36.902Z,KXBTC-25MAR0717-B86500,Crypto,no,0.7900,1,-0.7900,0,49,"Probability arb: YES legs sum > 104%, fade rich leg (49.0pp)"
Probability Arb,2025-03-05T18:05:19.220Z,KX538APPROVE-25MAR05-B47.8,Other,no,0.1900,1,0.7900,1,71,"Probability arb: YES legs sum > 104%, fade rich leg (71.0pp)"
Probability Arb,2025-03-05T22:10:44.366Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1900,1,0.7900,1,71,"Probability arb: YES legs sum > 104%, fade rich leg (71.0pp)"
Probability Arb,2025-03-06T03:17:48.133Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1900,1,0.7900,1,71,"Probability arb: YES legs sum > 104%, fade rich leg (71.0pp)"
Probability Arb,2025-03-06T07:25:22.669Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.1900,1,0.7900,1,71,"Probability arb: YES legs sum > 104%, fade rich leg (71.0pp)"
Probability Arb,2025-03-07T16:10:57.406Z,KXSECPRESSMENTION-25SEP10-UKRAINE,Other,no,0.1900,1,0.7900,1,71,"Probability arb: YES legs sum > 104%, fade rich leg (71.0pp)"
Probability Arb,2025-03-07T23:08:08.738Z,KXTRAVELBANS-25MAY-IR,Other,no,0.1900,1,0.7900,1,71,"Probability arb: YES legs sum > 104%, fade rich leg (71.0pp)"
Probability Arb,2025-03-02T16:04:19.876Z,KXOSCARSVIEWER-25-18700000,Other,no,0.2000,1,0.7800,1,69.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (69.0pp)"
Probability Arb,2025-03-04T07:07:23.950Z,KXCPICORE-25FEB-T0.2,Economics,no,0.2000,1,0.7800,1,69.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (69.0pp)"
Probability Arb,2025-03-07T22:03:48.951Z,KXHIGHLAX-25MAR07-B61.5,Other,no,0.2000,1,0.7800,1,69.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (69.0pp)"
Probability Arb,2025-03-03T13:02:26.088Z,KXNASDAQ100U-25MAR03H1600-T20649.99,Other,no,0.2100,1,0.7700,1,67.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (67.0pp)"
Probability Arb,2025-03-03T23:02:21.569Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.2100,1,0.7700,1,67.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (67.0pp)"
Probability Arb,2025-03-03T14:01:38.540Z,KXBTCD-25MAR0310-T92749.99,Crypto,no,0.2200,1,0.7600,1,65.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (65.0pp)"
Probability Arb,2025-03-03T17:06:13.715Z,KXHIGHCHI-25MAR03-T49,Other,no,0.2200,1,0.7600,1,65.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (65.0pp)"
Probability Arb,2025-03-03T22:02:19.592Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.2200,1,0.7600,1,65.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (65.0pp)"
Probability Arb,2025-03-05T06:39:09.701Z,KXMLB-25-LAD,MLB,no,0.7600,1,-0.7600,0,42.99999999999999,"Probability arb: YES legs sum > 104%, fade rich leg (43.0pp)"
Probability Arb,2025-03-05T21:02:56.687Z,KXUCLROUND-25BENBAR-BEN,UCL,no,0.2200,1,0.7600,1,65.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (65.0pp)"
Probability Arb,2025-03-07T00:16:32.425Z,KXPGATOUR-PRO25-ADUM,Other,no,0.2200,1,0.7600,1,65.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (65.0pp)"
Probability Arb,2025-03-02T14:00:37.379Z,KXTRUMPOFFICIAL-25MAY01-KLA,Other,no,0.2300,1,0.7500,1,63.000000000000014,"Probability arb: YES legs sum > 104%, fade rich leg (63.0pp)"
Probability Arb,2025-03-07T19:07:52.892Z,KXINX-25MAR07H1600-B5762,Other,no,0.7500,1,-0.7500,0,40.99999999999999,"Probability arb: YES legs sum > 104%, fade rich leg (41.0pp)"
Probability Arb,2025-03-05T14:01:00.093Z,KXBTCD-25MAR0510-T88499.99,Crypto,no,0.2400,1,0.7400,1,61.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (61.0pp)"
Probability Arb,2025-03-02T21:02:17.151Z,KXHIGHDEN-25MAR02-B64.5,Other,no,0.2500,1,0.7300,1,59.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (59.0pp)"
Probability Arb,2025-03-07T15:01:12.410Z,KXBTCD-25MAR0711-T88999.99,Crypto,no,0.2500,1,0.7300,1,59.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (59.0pp)"
Probability Arb,2025-03-01T15:08:29.689Z,KXGDP-25APR30-T0.0,Economics,no,0.2600,1,0.7200,1,57.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (57.0pp)"
Probability Arb,2025-03-02T21:06:04.537Z,KXGDP-25APR30-T0.0,Economics,no,0.2600,1,0.7200,1,57.00000000000001,"Probability arb: YES legs sum > 104%, fade rich leg (57.0pp)"
